Steam Name, BuyOrderPrice
M4A1-S | Mecha Industries (Factory New),20.8656,
StatTrak™ AK-47 | Cartel (Minimal Wear),18.95936,
M4A1-S | Master Piece (Field-Tested),22.005480000000002,
M4A4 | Asiimov (Battle-Scarred),29.063720000000004,
StatTrak™ AWP | Phobos (Minimal Wear),3.3166,
StatTrak™ M4A1-S | Leaded Glass (Minimal Wear),8.352680000000001,
AK-47 | Black Laminate (Minimal Wear),15.38516,
Aces High Pin,6.44,
StatTrak™ PP-Bizon | High Roller (Minimal Wear),6.7620000000000005,
★ Sport Gloves | Hedge Maze (Battle-Scarred),200.65752,
StatTrak™ AWP | Containment Breach (Battle-Scarred),35.780640000000005,
MAC-10 | Fade (Factory New),7.89544,
MAC-10 | Red Filigree (Minimal Wear),21.64484,
StatTrak™ Desert Eagle | Kumicho Dragon (Minimal Wear),34.170640000000006,
StatTrak™ Sawed-Off | Devourer (Minimal Wear),10.336200000000002,
StatTrak™ AWP | Electric Hive (Minimal Wear),33.9388,
P250 | Splash (Factory New),12.35192,
StatTrak™ UMP-45 | Momentum (Factory New),15.59124,
StatTrak™ USP-S | Serum (Factory New),26.404,
★ Sport Gloves | Hedge Maze (Well-Worn),440.34144,
StatTrak™ AUG | Fleet Flock (Minimal Wear),7.760200000000001,
M4A4 | The Emperor (Factory New),90.69452000000001,
★ Nomad Knife | Stained (Well-Worn),77.55692,
StatTrak™ AK-47 | Vulcan (Minimal Wear),258.97172,
M4A1-S | Atomic Alloy (Minimal Wear),8.53944,
AUG | Momentum (Factory New),13.78804,
Desert Eagle | Code Red (Factory New),49.34972,
P90 | Astral Jörmungandr (Minimal Wear),59.13852,
★ Butterfly Knife | Night (Minimal Wear),356.9048,
StatTrak™ AUG | Chameleon (Minimal Wear),9.63424,
StatTrak™ AWP | Lightning Strike (Factory New),325.12984,
G3SG1 | Flux (Field-Tested),3.07832,
★ Nomad Knife | Boreal Forest (Minimal Wear),78.05924,
★ Karambit | Crimson Web (Battle-Scarred),224.82684,
MP9 | Hydra (Minimal Wear),4.0893999999999995,
StatTrak™ AK-47 | Orbit Mk01 (Factory New),33.38496,
StatTrak™ R8 Revolver | Reboot (Factory New),8.29472,
StatTrak™ AK-47 | Fuel Injector (Minimal Wear),179.032,
M4A1-S | Decimator (Minimal Wear),4.77848,
Desert Eagle | Kumicho Dragon (Minimal Wear),10.85784,
StatTrak™ PP-Bizon | Judgement of Anubis (Minimal Wear),17.59408,
StatTrak™ Desert Eagle | Kumicho Dragon (Battle-Scarred),22.398320000000002,
AWP | Containment Breach (Minimal Wear),52.23484,
Tec-9 | Terrace (Minimal Wear),18.94004,
StatTrak™ SG 553 | Colony IV (Field-Tested),6.8521600000000005,
USP-S | Road Rash (Factory New),24.41404,
MAC-10 | Stalker (Field-Tested),7.966279999999999,
USP-S | Neo-Noir (Battle-Scarred),9.22208,
StatTrak™ AK-47 | Frontside Misty (Minimal Wear),37.03,
SSG 08 | Sea Calico (Factory New),37.17812,
★ Butterfly Knife | Damascus Steel (Field-Tested),312.1146,
StatTrak™ MP7 | Neon Ply (Factory New),5.75736,
UMP-45 | Blaze (Minimal Wear),17.581200000000003,
StatTrak™ P250 | Muertos (Minimal Wear),7.882560000000001,
★ Nomad Knife | Crimson Web (Field-Tested),166.51908,
★ Butterfly Knife | Fade (Minimal Wear),883.06568,
USP-S | Stainless (Factory New),9.7244,
AK-47 | Fuel Injector (Battle-Scarred),30.557800000000004,
★ Butterfly Knife | Crimson Web (Battle-Scarred),271.2206,
StatTrak™ Negev | Bratatat (Minimal Wear),2.6082,
StatTrak™ AUG | Death by Puppy (Factory New),13.401639999999999,
★ Stiletto Knife | Ultraviolet (Minimal Wear),95.76924000000001,
AK-47 | Red Laminate (Battle-Scarred),12.3326,
AUG | Midnight Lily (Field-Tested),27.956039999999998,
★ StatTrak™ Gut Knife | Ultraviolet (Field-Tested),56.95536,
P250 | Whiteout (Factory New),54.32784,
StatTrak™ USP-S | Guardian (Minimal Wear),4.20532,
SG 553 | Cyrex (Minimal Wear),4.51444,
★ Butterfly Knife | Blue Steel (Well-Worn),321.47836,
Souvenir M4A1-S | Master Piece (Field-Tested),38.71084,
AK-47 | Case Hardened (Factory New),106.36948,
Desert Eagle | Sunset Storm 壱 (Factory New),71.07184,
AUG | Flame Jörmungandr (Field-Tested),56.38864,
Negev | Mjölnir (Battle-Scarred),311.10352,
StatTrak™ SG 553 | Tiger Moth (Factory New),12.12652,
StatTrak™ AK-47 | Red Laminate (Field-Tested),46.49036,
★ Driver Gloves | Overtake (Minimal Wear),198.97668000000002,
StatTrak™ UMP-45 | Primal Saber (Field-Tested),3.6708000000000003,
StatTrak™ P90 | Shallow Grave (Field-Tested),2.79496,
StatTrak™ USP-S | Caiman (Factory New),30.12632,
StatTrak™ SSG 08 | Ghost Crusader (Factory New),9.492560000000001,
AUG | Chameleon (Field-Tested),2.8529199999999997,
Desert Eagle | Crimson Web (Minimal Wear),13.16336,
StatTrak™ MAG-7 | Heat (Factory New),5.5384,
Music Kit | AWOLNATION, I Am,3.23932,
Music Kit | Austin Wintory, Desert Fire,3.3166,
Five-SeveN | Case Hardened (Minimal Wear),4.0893999999999995,
AWP | Mortis (Field-Tested),1.77744,
CZ75-Auto | Emerald Quartz (Minimal Wear),13.74296,
USP-S | Check Engine (Factory New),1.932,
Maximus | Sabre,0.39928,
Buckshot | NSWC SEAL,0.50232,
P90 | Asiimov (Factory New),24.974320000000002,
★ Driver Gloves | Imperial Plaid (Field-Tested),250.25840000000002,
StatTrak™ AK-47 | Rat Rod (Well-Worn),7.818160000000001,
★ Skeleton Knife | Safari Mesh (Field-Tested),181.41479999999999,
Desert Eagle | Light Rail (Minimal Wear),1.21072,
Desert Eagle | Crimson Web (Field-Tested),3.5355600000000003,
★ Bayonet | Blue Steel (Field-Tested),133.82964,
Desert Eagle | Conspiracy (Field-Tested),2.90444,
R8 Revolver | Skull Crusher (Field-Tested),1.48764,
M4A4 | Converter (Factory New),1.6550799999999999,
★ Specialist Gloves | Fade (Field-Tested),296.3366,
USP-S | Orion (Factory New),16.1,
Inferno 2 Pin,3.3745600000000002,
★ Specialist Gloves | Crimson Kimono (Battle-Scarred),335.05388,
★ Karambit | Damascus Steel (Minimal Wear),269.48824,
Five-SeveN | Hyper Beast (Field-Tested),13.092519999999999,
AK-47 | Asiimov (Field-Tested),23.016560000000002,
Music Kit | Scarlxrd: King, Scar,2.90444,
★ Bayonet | Stained (Battle-Scarred),109.69896,
AWP | Mortis (Battle-Scarred),2.0286,
AWP | Pink DDPAT (Minimal Wear),17.4846,
★ Flip Knife | Slaughter (Field-Tested),130.62252,
SSG 08 | Blood in the Water (Minimal Wear),20.46632,
USP-S | Guardian (Factory New),1.93844,
StatTrak™ M4A1-S | Bright Water (Minimal Wear),23.634800000000002,
Name Tag,1.288,
SCAR-20 | Bloodsport (Field-Tested),1.26868,
★ M9 Bayonet | Slaughter (Field-Tested),236.25140000000002,
AK-47 | Case Hardened (Field-Tested),63.51772,
Desert Eagle | Emerald Jörmungandr (Field-Tested),56.16968,
StatTrak™ AK-47 | Uncharted (Battle-Scarred),1.9835200000000002,
★ Talon Knife | Slaughter (Minimal Wear),301.1988,
AWP | Neo-Noir (Factory New),32.12272,
SSG 08 | Dragonfire (Field-Tested),6.639640000000001,
StatTrak™ AUG | Aristocrat (Field-Tested),1.14632,
UMP-45 | Primal Saber (Minimal Wear),2.69192,
AWP | PAW (Minimal Wear),1.7838800000000001,
★ StatTrak™ Bowie Knife | Ultraviolet (Field-Tested),82.97296,
USP-S | Cortex (Field-Tested),3.05256,
StatTrak™ Galil AR | Eco (Well-Worn),3.3359199999999998,
USP-S | Cyrex (Factory New),2.56312,
★ Hand Wraps | Overprint (Battle-Scarred),156.73672,
AK-47 | The Empress (Minimal Wear),37.6418,
StatTrak™ Five-SeveN | Retrobution (Field-Tested),1.77744,
StatTrak™ Music Kit | The Verkkars, EZ4ENCE,4.94592,
USP-S | Neo-Noir (Factory New),38.813880000000005,
SSG 08 | Blood in the Water (Factory New),30.9764,
AK-47 | The Empress (Field-Tested),25.405800000000003,
StatTrak™ AK-47 | Uncharted (Field-Tested),1.9835200000000002,
StatTrak™ Galil AR | Stone Cold (Field-Tested),2.0286,
★ Flip Knife | Crimson Web (Field-Tested),122.97824000000001,
FAMAS | Roll Cage (Well-Worn),2.88512,
AWP | Oni Taiji (Minimal Wear),124.614,
★ Flip Knife | Bright Water (Field-Tested),80.66744,
AWP | Corticera (Minimal Wear),6.118,
★ Talon Knife | Stained (Well-Worn),143.68284,
FAMAS | Mecha Industries (Minimal Wear),2.42144,
StatTrak™ USP-S | Orion (Minimal Wear),38.26004,
P250 | Asiimov (Battle-Scarred),1.9642,
MAC-10 | Copper Borre (Well-Worn),10.24604,
FAMAS | Pulse (Minimal Wear),2.64684,
AWP | Atheris (Minimal Wear),3.16848,
Galil AR | Sugar Rush (Minimal Wear),14.026320000000002,
StatTrak™ Glock-18 | Blue Fissure (Field-Tested),1.9964000000000002,
StatTrak™ Desert Eagle | Naga (Factory New),12.12652,
StatTrak™ Desert Eagle | Bronze Deco (Factory New),2.03504,
AWP | Atheris (Field-Tested),1.81608,
StatTrak™ Music Kit | Daniel Sadowski, The 8-Bit Kit,5.25504,
StatTrak™ M4A4 | Magnesium (Minimal Wear),2.05436,
★ Stiletto Knife,99.94236000000001,
Glock-18 | Water Elemental (Field-Tested),3.3552400000000002,
★ Ursus Knife | Marble Fade (Factory New),265.37308,
M4A4 | Buzz Kill (Battle-Scarred),7.0582400000000005,
AUG | Arctic Wolf (Minimal Wear),1.95132,
AWP | Elite Build (Battle-Scarred),2.97528,
★ Navaja Knife | Boreal Forest (Minimal Wear),46.92184,
AUG | Syd Mead (Minimal Wear),2.49872,
PP-Bizon | High Roller (Field-Tested),1.6872800000000001,
AK-47 | Asiimov (Minimal Wear),34.08692,
AK-47 | Bloodsport (Field-Tested),33.54596,
M4A1-S | Leaded Glass (Minimal Wear),3.02036,
★ Huntsman Knife | Slaughter (Factory New),178.83236,
★ Stiletto Knife | Night Stripe (Minimal Wear),71.17488,
AK-47 | Jungle Spray (Battle-Scarred),2.56956,
★ Butterfly Knife | Damascus Steel (Minimal Wear),344.70744,
StatTrak™ Music Kit | Blitz Kids, The Good Youth,12.42276,
StatTrak™ M4A4 | Magnesium (Field-Tested),1.23648,
StatTrak™ Desert Eagle | Hypnotic (Factory New),49.955079999999995,
Galil AR | Eco (Well-Worn),1.7130400000000001,
Souvenir P90 | Glacier Mesh (Minimal Wear),3.2586399999999998,
StatTrak™ MAG-7 | Memento (Factory New),4.16024,
M4A4 | Buzz Kill (Field-Tested),8.21744,
AWP | Elite Build (Field-Tested),3.79316,
MAC-10 | Nuclear Garden (Minimal Wear),2.82072,
AWP | Mortis (Well-Worn),2.415,
USP-S | Royal Blue (Minimal Wear),3.4132,
★ Flip Knife | Scorched (Battle-Scarred),59.8598,
MAG-7 | Heat (Factory New),1.57136,
StatTrak™ USP-S | Blueprint (Minimal Wear),16.016280000000002,
★ StatTrak™ Butterfly Knife | Ultraviolet (Minimal Wear),412.12136000000004,
MAC-10 | Neon Rider (Factory New),7.779520000000001,
Sawed-Off | Limelight (Factory New),1.34596,
Glock-18 | Water Elemental (Minimal Wear),4.52088,
★ M9 Bayonet | Doppler (Factory New),313.6924,
Five-SeveN | Retrobution (Minimal Wear),1.24292,
★ Falchion Knife | Forest DDPAT (Battle-Scarred),49.65884,
Five-SeveN | Angry Mob (Field-Tested),2.67904,
MP7 | Bloodsport (Minimal Wear),2.87224,
USP-S | Caiman (Minimal Wear),8.57164,
XM1014 | Incinegator (Field-Tested),1.37172,
P250 | Muertos (Field-Tested),2.11876,
AK-47 | Baroque Purple (Minimal Wear),2.74344,
M4A4 | Desolate Space (Field-Tested),7.406000000000001,
StatTrak™ CZ75-Auto | Pole Position (Minimal Wear),1.21072,
FAMAS | Valence (Minimal Wear),1.9706400000000002,
UMP-45 | Primal Saber (Field-Tested),1.6421999999999999,
Glock-18 | Nuclear Garden (Minimal Wear),4.83,
PP-Bizon | Embargo (Factory New),1.7516800000000001,
AK-47 | Neon Revolution (Field-Tested),15.404480000000001,
★ Karambit | Night (Field-Tested),203.665,
★ M9 Bayonet | Urban Masked (Minimal Wear),126.90664000000001,
★ StatTrak™ Gut Knife | Night (Field-Tested),53.722480000000004,
Galil AR | Eco (Minimal Wear),11.038160000000001,
StatTrak™ Negev | Lionfish (Factory New),2.20248,
UMP-45 | Day Lily (Field-Tested),6.201720000000001,
Sealed Graffiti | Howling Dawn,0.0,
M4A1-S | Nightmare (Minimal Wear),6.25968,
M4A1-S | Guardian (Minimal Wear),6.22104,
PP-Bizon | High Roller (Well-Worn),1.53916,
M4A1-S | Golden Coil (Well-Worn),9.66,
AUG | Momentum (Field-Tested),1.59712,
AWP | Neo-Noir (Field-Tested),21.831599999999998,
Souvenir AK-47 | Safety Net (Field-Tested),15.05028,
Easy Peasy Pin,3.4067600000000002,
StatTrak™ Desert Eagle | Light Rail (Well-Worn),3.11696,
M4A4 | Desert-Strike (Minimal Wear),4.73984,
StatTrak™ Glock-18 | Water Elemental (Minimal Wear),13.846,
USP-S | Cyrex (Minimal Wear),1.88048,
AK-47 | Rat Rod (Field-Tested),3.20712,
★ Navaja Knife,50.772960000000005,
StatTrak™ Glock-18 | Weasel (Field-Tested),1.52628,
StatTrak™ AWP | Fever Dream (Field-Tested),9.048200000000001,
AWP | Hyper Beast (Field-Tested),20.68528,
M4A1-S | Leaded Glass (Battle-Scarred),2.68548,
MP7 | Bloodsport (Field-Tested),2.24112,
★ Butterfly Knife | Tiger Tooth (Factory New),588.3906,
AK-47 | Frontside Misty (Well-Worn),11.971960000000001,
StatTrak™ AK-47 | Elite Build (Field-Tested),4.67544,
AWP | Fever Dream (Minimal Wear),4.55952,
StatTrak™ Glock-18 | Moonrise (Well-Worn),1.77744,
MAG-7 | Silver (Factory New),3.38744,
AWP | Fever Dream (Factory New),6.2983199999999995,
Sawed-Off | Brake Light (Factory New),0.8565200000000001,
Music Kit | Skog, Metal,3.0912,
StatTrak™ CZ75-Auto | Tacticat (Factory New),2.76276,
Glock-18 | Sacrifice (Factory New),1.11412,
USP-S | Cortex (Well-Worn),2.68548,
★ StatTrak™ Bayonet | Gamma Doppler (Factory New),395.416,
AK-47 | Frontside Misty (Minimal Wear),18.032,
★ Shadow Daggers | Doppler (Factory New),103.92872,
★ Moto Gloves | Spearmint (Battle-Scarred),170.5312,
StatTrak™ AK-47 | Aquamarine Revenge (Field-Tested),44.26856,
StatTrak™ Desert Eagle | Corinthian (Minimal Wear),3.16204,
AK-47 | Neon Rider (Minimal Wear),40.19848,
★ Huntsman Knife | Doppler (Factory New),172.07036,
USP-S | Blueprint (Field-Tested),2.55024,
★ Moto Gloves | Polygon (Field-Tested),191.60288,
StatTrak™ M4A1-S | Flashback (Battle-Scarred),2.01572,
★ Ursus Knife | Damascus Steel (Factory New),98.66724,
M4A4 | Neo-Noir (Field-Tested),10.220279999999999,
★ Gut Knife | Autotronic (Field-Tested),92.97428000000001,
★ Sport Gloves | Arid (Battle-Scarred),142.8392,
★ Butterfly Knife | Case Hardened (Field-Tested),305.91288,
StatTrak™ Glock-18 | Moonrise (Field-Tested),1.01108,
★ Specialist Gloves | Emerald Web (Field-Tested),271.67784,
★ Karambit | Tiger Tooth (Factory New),439.3046,
★ Navaja Knife | Blue Steel (Field-Tested),47.926480000000005,
StatTrak™ M249 | Emerald Poison Dart (Factory New),2.55668,
M4A1-S | Nightmare (Factory New),14.1036,
★ Bowie Knife | Crimson Web (Minimal Wear),192.09232,
AK-47 | Point Disarray (Minimal Wear),18.40552,
USP-S | Kill Confirmed (Well-Worn),33.372080000000004,
StatTrak™ Galil AR | Signal (Factory New),2.55668,
Desert Eagle | Oxide Blaze (Factory New),0.3542,
StatTrak™ MAG-7 | SWAG-7 (Minimal Wear),1.18496,
★ Hydra Gloves | Rattler (Well-Worn),64.18104,
AK-47 | Jungle Spray (Field-Tested),2.20248,
Desert Eagle | Light Rail (Factory New),2.68548,
StatTrak™ AK-47 | Bloodsport (Field-Tested),73.32584,
AK-47 | Rat Rod (Battle-Scarred),3.0912,
M4A1-S | Decimator (Field-Tested),3.5098000000000003,
StatTrak™ P2000 | Imperial Dragon (Field-Tested),2.8658,
AUG | Bengal Tiger (Minimal Wear),4.5724,
M4A4 | Evil Daimyo (Field-Tested),2.26044,
M4A1-S | Nitro (Factory New),2.42144,
★ Huntsman Knife | Scorched (Field-Tested),62.506640000000004,
UMP-45 | Momentum (Minimal Wear),3.38744,
★ Talon Knife | Blue Steel (Battle-Scarred),166.80244,
MP9 | Airlock (Field-Tested),1.3846,
★ Huntsman Knife | Blue Steel (Battle-Scarred),75.61204,
StatTrak™ SG 553 | Phantom (Field-Tested),0.63756,
M4A4 | Magnesium (Factory New),1.26868,
AWP | Hyper Beast (Well-Worn),16.63452,
★ Classic Knife | Slaughter (Field-Tested),180.62912000000003,
StatTrak™ Galil AR | Signal (Minimal Wear),1.44256,
Five-SeveN | Monkey Business (Field-Tested),1.53916,
AUG | Stymphalian (Minimal Wear),2.29264,
★ Classic Knife | Case Hardened (Well-Worn),96.54204,
StatTrak™ MP9 | Goo (Factory New),2.49872,
Glock-18 | Reactor (Minimal Wear),3.3359199999999998,
FAMAS | Roll Cage (Factory New),13.646360000000001,
XM1014 | Incinegator (Minimal Wear),6.94232,
★ Bayonet | Tiger Tooth (Factory New),261.19352,
AWP | Hyper Beast (Factory New),54.51460000000001,
StatTrak™ P250 | Undertow (Minimal Wear),15.636320000000001,
AWP | Neo-Noir (Minimal Wear),26.3074,
Music Kit | Daniel Sadowski, The 8-Bit Kit,3.23932,
AWP | Acheron (Minimal Wear),1.53916,
M4A4 | Evil Daimyo (Minimal Wear),3.12984,
M4A4 | Neo-Noir (Well-Worn),9.35088,
AWP | Asiimov (Well-Worn),41.557320000000004,
M4A4 | Evil Daimyo (Factory New),4.92016,
★ Bayonet | Ultraviolet (Battle-Scarred),101.05648,
AWP | Hyper Beast (Minimal Wear),31.20824,
★ Huntsman Knife,109.79556000000001,
AK-47 | Safety Net (Minimal Wear),6.94232,
AUG | Syd Mead (Field-Tested),1.3073199999999998,
PP-Bizon | High Roller (Minimal Wear),2.898,
★ StatTrak™ Karambit | Fade (Factory New),785.13904,
Glock-18 | Wasteland Rebel (Field-Tested),4.26972,
StatTrak™ M4A1-S | Flashback (Minimal Wear),2.94308,
★ Bayonet | Doppler (Factory New),269.95836,
★ Driver Gloves | Lunar Weave (Field-Tested),103.40708,
CZ75-Auto | Red Astor (Factory New),1.20428,
★ Karambit | Slaughter (Factory New),445.01044,
★ Huntsman Knife | Night (Field-Tested),71.89616000000001,
AK-47 | Frontside Misty (Battle-Scarred),9.28004,
★ Bayonet | Autotronic (Minimal Wear),314.99328,
StatTrak™ FAMAS | Roll Cage (Well-Worn),5.976319999999999,
PP-Bizon | Judgement of Anubis (Factory New),8.32048,
USP-S | Stainless (Field-Tested),2.08012,
StatTrak™ Five-SeveN | Angry Mob (Field-Tested),6.0536,
USP-S | Road Rash (Battle-Scarred),10.941559999999999,
★ Bayonet | Lore (Field-Tested),283.5532,
Sawed-Off | Devourer (Field-Tested),2.40856,
StatTrak™ P250 | Inferno (Minimal Wear),1.50052,
★ Karambit | Case Hardened (Battle-Scarred),237.55872,
StatTrak™ SSG 08 | Death's Head (Factory New),7.489720000000001,
FAMAS | Djinn (Minimal Wear),2.29264,
StatTrak™ M4A4 | Buzz Kill (Battle-Scarred),16.60876,
M4A4 | Buzz Kill (Well-Worn),9.595600000000001,
StatTrak™ FAMAS | Valence (Field-Tested),2.5888799999999996,
★ Shadow Daggers | Crimson Web (Field-Tested),72.99096,
StatTrak™ P250 | Muertos (Field-Tested),6.42712,
M4A1-S | Control Panel (Field-Tested),4.62392,
SG 553 | Tiger Moth (Field-Tested),0.71484,
★ Stiletto Knife | Marble Fade (Factory New),195.05472,
★ Flip Knife | Marble Fade (Factory New),206.73044,
StatTrak™ Glock-18 | Grinder (Factory New),4.39852,
StatTrak™ SSG 08 | Big Iron (Minimal Wear),16.37048,
StatTrak™ AWP | Fever Dream (Minimal Wear),12.64172,
StatTrak™ USP-S | Cortex (Well-Worn),6.7620000000000005,
SSG 08 | Bloodshot (Field-Tested),2.4472,
StatTrak™ M4A4 | The Emperor (Minimal Wear),101.43,
P250 | Gunsmoke (Factory New),5.88616,
CZ75-Auto | Yellow Jacket (Field-Tested),2.20248,
★ Karambit | Rust Coat (Battle-Scarred),189.98000000000002,
USP-S | Neo-Noir (Field-Tested),16.376920000000002,
AWP | Mortis (Factory New),4.42428,
★ Navaja Knife | Scorched (Field-Tested),45.1444,
StatTrak™ USP-S | Stainless (Factory New),41.38344000000001,
M4A4 | Desert-Strike (Field-Tested),4.27616,
M4A1-S | Hyper Beast (Field-Tested),7.386680000000001,
StatTrak™ Five-SeveN | Hyper Beast (Minimal Wear),65.1084,
★ Hand Wraps | Arboreal (Battle-Scarred),76.48144,
StatTrak™ Desert Eagle | Oxide Blaze (Minimal Wear),1.31376,
P90 | Trigon (Minimal Wear),4.17956,
★ StatTrak™ Stiletto Knife | Tiger Tooth (Factory New),159.95028000000002,
AWP | Neo-Noir (Well-Worn),21.425880000000003,
StatTrak™ MP5-SD | Agent (Field-Tested),0.7534799999999999,
AUG | Chameleon (Factory New),4.03144,
P90 | Asiimov (Battle-Scarred),4.2182,
AK-47 | Neon Revolution (Well-Worn),18.7404,
StatTrak™ USP-S | Cyrex (Factory New),8.719759999999999,
USP-S | Check Engine (Minimal Wear),1.288,
StatTrak™ Desert Eagle | Bronze Deco (Minimal Wear),1.43612,
M4A1-S | Decimator (Well-Worn),6.047160000000001,
Music Kit | The Verkkars, EZ4ENCE,3.16204,
StatTrak™ UMP-45 | Primal Saber (Factory New),17.92252,
Desert Eagle | Blaze (Factory New),251.2566,
StatTrak™ USP-S | Neo-Noir (Minimal Wear),67.05328,
M4A1-S | Hyper Beast (Battle-Scarred),6.0536,
StatTrak™ AWP | Asiimov (Field-Tested),128.91592,
StatTrak™ M4A1-S | Decimator (Minimal Wear),12.667480000000001,
★ Specialist Gloves | Crimson Kimono (Field-Tested),674.7188000000001,
★ M9 Bayonet | Ultraviolet (Minimal Wear),215.27632,
StatTrak™ Desert Eagle | Light Rail (Field-Tested),2.898,
★ StatTrak™ Falchion Knife,87.3908,
USP-S | Kill Confirmed (Minimal Wear),60.922399999999996,
AWP | Gungnir (Minimal Wear),1414.3656799999999,
